,location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours
181,"Bielsko-Biała, ul. Kossak-Szczuckiej 19",Bielsko-Biała,PL,o3,57.5189,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.813465,19.027317,
182,"Bielsko-Biała, ul. Kossak-Szczuckiej 19",Bielsko-Biała,PL,pm10,14.8135,2020-05-20 04:00:00+00:00,µg/m³,GIOS,49.813465,19.027317,
183,"Bielsko-Biała, ul. Kossak-Szczuckiej 19",Bielsko-Biała,PL,so2,5.99839,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.813465,19.027317,
184,"Goczałkowice Zdrój, ul. Parkowa",Goczałkowice-Zdrój,PL,bc,0.23112,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.93785,18.975594,
185,"Goczałkowice Zdrój, ul. Parkowa",Goczałkowice-Zdrój,PL,no2,18.0834,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.93785,18.975594,
186,"Goczałkowice Zdrój, ul. Parkowa",Goczałkowice-Zdrój,PL,o3,42.78,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.93785,18.975594,
187,"Goczałkowice Zdrój, ul. Parkowa",Goczałkowice-Zdrój,PL,pm10,17.5505,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.93785,18.975594,
188,"Goczałkowice Zdrój, ul. Parkowa",Goczałkowice-Zdrój,PL,pm25,9.77045,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.93785,18.975594,
189,"Skawina, os. Ogrody",Skawina,PL,no2,9.29232,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.971046,19.830421,
190,"Skawina, os. Ogrody",Skawina,PL,pm10,6.49126,2020-05-20 04:00:00+00:00,µg/m³,GIOS,49.971046,19.830421,
191,"Skawina, os. Ogrody",Skawina,PL,so2,3.29471,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.971046,19.830421,
192,"Skawina, ul. Studzińskiego",Skawina,PL,bc,0.15,2020-05-20 05:00:00+00:00,µg/m³,GIOS,49.98336,19.839573,
193,"Kraków, os. Swoszowice",Kraków,PL,pm10,13.7259,2020-05-20 04:00:00+00:00,µg/m³,GIOS,49.991444,19.936792,
194,"Szarów, ul. Spokojna",Szarów,PL,no2,9.11355,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.0075,20.259167,
195,"Szarów, ul. Spokojna",Szarów,PL,o3,48.7111,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.0075,20.259167,
196,"Wodzisław Śląski, ul. Gałczyńskiego 1",Wodzisław Śląski,PL,co,246.24,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.00763,18.455547,
197,"Wodzisław Śląski, ul. Gałczyńskiego 1",Wodzisław Śląski,PL,no2,25.5002,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.00763,18.455547,
198,"Wodzisław Śląski, ul. Gałczyńskiego 1",Wodzisław Śląski,PL,o3,46.0639,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.00763,18.455547,
199,"Wodzisław Śląski, ul. Gałczyńskiego 1",Wodzisław Śląski,PL,pm10,12.9849,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.00763,18.455547,
200,"Wodzisław Śląski, ul. Gałczyńskiego 1",Wodzisław Śląski,PL,so2,6.99723,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.00763,18.455547,
201,"Kraków, ul. Bujaka",Kraków,PL,bc,0.2,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
202,"Kraków, ul. Bujaka",Kraków,PL,no2,56.8932,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
203,"Kraków, ul. Bujaka",Kraków,PL,o3,11.5531,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
204,"Kraków, ul. Bujaka",Kraków,PL,pm10,20.5908,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
205,"Kraków, ul. Bujaka",Kraków,PL,pm25,20.1253,2019-12-31 21:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
206,"Kraków, ul. Bujaka",Kraków,PL,so2,0.85071,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.010574,19.949188,
207,Jarosław-PWSTE-WIOS,Jarosław,PL,pm10,6.46774,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.01208,22.674772,
208,Jarosław-PWSTE-WIOS,Jarosław,PL,pm25,4.29392,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.01208,22.674772,
209,"Tarnów, ul. Ks. Romana Sitko",Tarnów,PL,bc,0.15,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.018253,20.992579,
210,"Tarnów, ul. Ks. Romana Sitko",Tarnów,PL,co,255.22,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.018253,20.992579,
211,"Tarnów, ul. Ks. Romana Sitko",Tarnów,PL,no2,20.2706,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.018253,20.992579,
212,"Tarnów, ul. Ks. Romana Sitko",Tarnów,PL,pm10,8.79332,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.018253,20.992579,
213,"Tarnów, ul. Ks. Romana Sitko",Tarnów,PL,pm25,5.38235,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.018253,20.992579,
214,"Tarnów, ul. Bitwy pod Studziankami",Tarnów,PL,no2,12.5411,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.02017,21.004168,
215,"Tarnów, ul. Bitwy pod Studziankami",Tarnów,PL,o3,55.7489,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.02017,21.004168,
216,"Tarnów, ul. Bitwy pod Studziankami",Tarnów,PL,pm10,12.8936,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.02017,21.004168,
217,"Tarnów, ul. Bitwy pod Studziankami",Tarnów,PL,so2,4.39417,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.02017,21.004168,
218,Rzeszów-Nowe Miasto,Rzeszów,PL,bc,0.21132,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
219,Rzeszów-Nowe Miasto,Rzeszów,PL,co,18.2,2020-05-19 18:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
220,Rzeszów-Nowe Miasto,Rzeszów,PL,no2,11.5081,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
221,Rzeszów-Nowe Miasto,Rzeszów,PL,o3,59.982,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
222,Rzeszów-Nowe Miasto,Rzeszów,PL,pm10,4.79914,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
223,Rzeszów-Nowe Miasto,Rzeszów,PL,so2,4.86484,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.024242,22.010574,
224,Kaszów,Kaszów,PL,no2,7.17031,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.02503,19.726833,
225,Kaszów,Kaszów,PL,o3,52.8433,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.02503,19.726833,
226,"Żory, Os. Gen. Władysława Sikorskiego 52_(2)",Żory,PL,co,297.37,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.029415,18.689528,
227,"Żory, Os. Gen. Władysława Sikorskiego 52_(2)",Żory,PL,so2,6.21957,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.029415,18.689528,
228,"Oświęcim, ul. J. Bema",Oświęcim,PL,bc,0.92475,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.033085,19.245275,
229,"Oświęcim, ul. J. Bema",Oświęcim,PL,pm10,13.4433,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.033085,19.245275,
230,Rzeszów-Piłsudskiego,Rzeszów,PL,bc,0.2466,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.040676,22.004656,
231,Rzeszów-Piłsudskiego,Rzeszów,PL,co,261.68,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.040676,22.004656,
232,Rzeszów-Piłsudskiego,Rzeszów,PL,no2,38.6856,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.040676,22.004656,
233,Rzeszów-Piłsudskiego,Rzeszów,PL,pm10,7.30389,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.040676,22.004656,
234,Rzeszów-Piłsudskiego,Rzeszów,PL,pm25,5.70944,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.040676,22.004656,
235,Dębica-Grottgera-WIOS,Dębica,PL,pm10,10.321,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.054787,21.416256,
236,Dębica-Grottgera-WIOS,Dębica,PL,pm25,6.66798,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.054787,21.416256,
237,"Kraków, ul. Dietla",Kraków,PL,no2,28.6842,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.057446,19.946009,
238,"Kraków, ul. Dietla",Kraków,PL,pm10,16.4937,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.057446,19.946009,
239,"Kraków, Aleja Krasińskiego",Kraków,PL,bc,0.15,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.05768,19.92619,
240,"Kraków, Aleja Krasińskiego",Kraków,PL,co,474.14,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.05768,19.92619,
241,"Kraków, Aleja Krasińskiego",Kraków,PL,no2,55.6647,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.05768,19.92619,
242,"Kraków, Aleja Krasińskiego",Kraków,PL,pm10,10.3295,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.05768,19.92619,
243,"Kraków, Aleja Krasińskiego",Kraków,PL,pm25,6.95078,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.05768,19.92619,
244,"Kraków, ul. Bulwarowa",Kraków,PL,bc,0.22806,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
245,"Kraków, ul. Bulwarowa",Kraków,PL,co,107.37,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
246,"Kraków, ul. Bulwarowa",Kraków,PL,no2,17.1172,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
247,"Kraków, ul. Bulwarowa",Kraków,PL,pm10,10.5532,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
248,"Kraków, ul. Bulwarowa",Kraków,PL,pm25,4.96278,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
249,"Kraków, ul. Bulwarowa",Kraków,PL,so2,4.10896,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.06931,20.053492,
250,"Kraków, ul. Złoty Róg",Kraków,PL,pm10,14.5519,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.081196,19.895357,
251,"Racibórz, Wojska Polskiego 8",Racibórz,PL,no2,13.2024,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.09114,18.21626,
252,"Racibórz, Wojska Polskiego 8",Racibórz,PL,pm10,16.0628,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.09114,18.21626,
253,"Racibórz, Wojska Polskiego 8",Racibórz,PL,pm25,11.9933,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.09114,18.21626,
254,"Racibórz, Wojska Polskiego 8",Racibórz,PL,so2,5.57189,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.09114,18.21626,
255,"Kraków, os. Piastów",Kraków,PL,pm10,8.33757,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.098507,20.018269,
256,"Tychy, ul. Tołstoja 1",Tychy,PL,no2,31.1284,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.099903,18.990236,
257,"Tychy, ul. Tołstoja 1",Tychy,PL,pm10,15.2056,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.099903,18.990236,
258,"Tychy, ul. Tołstoja 1",Tychy,PL,so2,6.40475,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.099903,18.990236,
259,"Kraków, os. Wadów",Kraków,PL,pm10,10.7511,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.10057,20.12256,
260,"Rybnik, ul. Borki 37 d",Rybnik,PL,bc,0.45268,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
261,"Rybnik, ul. Borki 37 d",Rybnik,PL,co,282.42,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
262,"Rybnik, ul. Borki 37 d",Rybnik,PL,no2,17.4812,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
263,"Rybnik, ul. Borki 37 d",Rybnik,PL,o3,49.2217,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
264,"Rybnik, ul. Borki 37 d",Rybnik,PL,pm10,14.4896,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
265,"Rybnik, ul. Borki 37 d",Rybnik,PL,so2,4.5516,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.11118,18.516138,
266,"Zabierzów, ul. Wapienna",Zabierzów,PL,pm10,8.75837,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.116028,19.800638,
267,"Trzebinia, os. Związku Walki Młodych",Trzebinia,PL,co,270.34,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.159405,19.477465,
268,"Trzebinia, os. Związku Walki Młodych",Trzebinia,PL,no2,6.62917,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.159405,19.477465,
269,"Trzebinia, os. Związku Walki Młodych",Trzebinia,PL,o3,63.2208,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.159405,19.477465,
270,"Trzebinia, os. Związku Walki Młodych",Trzebinia,PL,pm10,7.79036,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.159405,19.477465,
271,"Trzebinia, os. Związku Walki Młodych",Trzebinia,PL,so2,3.79094,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.159405,19.477465,
272,"Czerwionka-Leszczyny, ul. Kopalniana",Czerwionka-Leszczyny,PL,bc,0.6095,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.16385,18.659977,
273,Horyniec-Zdrój-Park,Horyniec-Zdrój,PL,pm10,16.5744,2019-12-17 10:00:00+00:00,µg/m³,GIOS,50.1921,23.361425,
274,Horyniec-Zdrój-Park,Horyniec-Zdrój,PL,pm25,13.9912,2019-12-17 10:00:00+00:00,µg/m³,GIOS,50.1921,23.361425,
275,"Katowice, ul. Plebiscytowa/A4",Katowice,PL,co,433.78,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.246796,19.019468,
276,"Katowice, ul. Plebiscytowa/A4",Katowice,PL,no2,67.5579,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.246796,19.019468,
277,"Katowice, ul. Plebiscytowa/A4",Katowice,PL,pm10,17.4185,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.246796,19.019468,
278,"Katowice, ul. Plebiscytowa/A4",Katowice,PL,pm25,9.70457,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.246796,19.019468,
279,"Katowice, ul. Plebiscytowa/A4",Katowice,PL,so2,1.45423,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.246796,19.019468,
280,"Katowice, ul. Kossutha 6",Katowice,PL,no2,48.0995,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.26461,18.975027,
281,"Katowice, ul. Kossutha 6",Katowice,PL,o3,19.4483,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.26461,18.975027,
282,"Katowice, ul. Kossutha 6",Katowice,PL,pm10,20.726,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.26461,18.975027,
283,"Katowice, ul. Kossutha 6",Katowice,PL,pm25,9.65896,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.26461,18.975027,
284,"Katowice, ul. Kossutha 6",Katowice,PL,so2,2.65475,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.26461,18.975027,
285,"Gliwice, ul. Mewy 34",Gliwice,PL,no2,4.16072,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.27948,18.655737,
286,"Gliwice, ul. Mewy 34",Gliwice,PL,pm10,6.68586,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.27948,18.655737,
287,"Gliwice, ul. Mewy 34",Gliwice,PL,so2,4.67126,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.27948,18.655737,
288,"Olkusz, ul. Cegielniana",Olkusz,PL,pm10,42.059,2020-05-18 05:00:00+00:00,µg/m³,GIOS,50.284,19.564045,
289,"Sosnowiec, ul. Lubelska 51",Sosnowiec,PL,no2,11.4109,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.285957,19.184399,
290,"Sosnowiec, ul. Lubelska 51",Sosnowiec,PL,pm10,12.5959,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.285957,19.184399,
291,"Sosnowiec, ul. Lubelska 51",Sosnowiec,PL,so2,5.07784,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.285957,19.184399,
292,Mielec-Biernackiego-WIOS,Mielec,PL,bc,0.79601,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
293,Mielec-Biernackiego-WIOS,Mielec,PL,no2,15.0596,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
294,Mielec-Biernackiego-WIOS,Mielec,PL,o3,45.3944,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
295,Mielec-Biernackiego-WIOS,Mielec,PL,pm10,15.697,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
296,Mielec-Biernackiego-WIOS,Mielec,PL,pm25,9.19866,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
297,Mielec-Biernackiego-WIOS,Mielec,PL,so2,2.82383,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.29913,21.440943,
298,"Zabrze, ul. M. Curie-Skłodowskiej 34",Zabrze,PL,co,295.72,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.3165,18.772375,
299,"Zabrze, ul. M. Curie-Skłodowskiej 34",Zabrze,PL,no2,31.483,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.3165,18.772375,
300,"Zabrze, ul. M. Curie-Skłodowskiej 34",Zabrze,PL,o3,21.1963,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.3165,18.772375,
301,"Zabrze, ul. M. Curie-Skłodowskiej 34",Zabrze,PL,pm10,17.1959,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.3165,18.772375,
302,"Zabrze, ul. M. Curie-Skłodowskiej 34",Zabrze,PL,so2,9.95283,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.3165,18.772375,
303,Prudnik mobilna,Prudnik,PL,bc,0.6966,2019-12-31 10:00:00+00:00,µg/m³,GIOS,50.320858,17.59191,
304,Prudnik mobilna,Prudnik,PL,no2,10.3366,2019-12-31 10:00:00+00:00,µg/m³,GIOS,50.320858,17.59191,
305,Prudnik mobilna,Prudnik,PL,pm10,14.36,2020-05-19 13:00:00+00:00,µg/m³,GIOS,50.320858,17.59191,
306,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,bc,1.30876,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
307,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,co,309.25,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
308,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,no2,28.4372,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
309,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,o3,25.3143,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
310,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,pm10,21.872,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
311,"Dąbrowa Górnicza, ul. Tysiąclecia 25a",Dąbrowa Górnicza,PL,so2,1.10984,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.32911,19.231222,
312,Lądek-Zdrój,Lądek-Zdrój,PL,co,501.955,2018-12-31 09:00:00+00:00,µg/m³,GIOS,50.341866,16.889898,
313,Lądek-Zdrój,Lądek-Zdrój,PL,no2,4.87695,2018-12-06 09:00:00+00:00,µg/m³,GIOS,50.341866,16.889898,
314,Lądek-Zdrój,Lądek-Zdrój,PL,o3,56.0676,2018-12-31 09:00:00+00:00,µg/m³,GIOS,50.341866,16.889898,
315,Lądek-Zdrój,Lądek-Zdrój,PL,pm10,18.3788,2018-12-31 08:00:00+00:00,µg/m³,GIOS,50.341866,16.889898,
316,Lądek-Zdrój,Lądek-Zdrój,PL,so2,2.54161,2018-12-31 09:00:00+00:00,µg/m³,GIOS,50.341866,16.889898,
317,K-Koźle automat 1,Kędzierzyn-Koźle,PL,bc,1.60854,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
318,K-Koźle automat 1,Kędzierzyn-Koźle,PL,co,509.57,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
319,K-Koźle automat 1,Kędzierzyn-Koźle,PL,no2,25.7913,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
320,K-Koźle automat 1,Kędzierzyn-Koźle,PL,o3,10.2189,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
321,K-Koźle automat 1,Kędzierzyn-Koźle,PL,pm10,20.6841,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
322,K-Koźle automat 1,Kędzierzyn-Koźle,PL,pm25,13.9636,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
323,K-Koźle automat 1,Kędzierzyn-Koźle,PL,so2,4.73275,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.34961,18.236574,
324,Duszniki-Zdrój,Duszniki-Zdrój,PL,no2,13.2172,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.402645,16.393318,
325,Duszniki-Zdrój,Duszniki-Zdrój,PL,pm10,30.5189,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.402645,16.393318,
326,Duszniki-Zdrój,Duszniki-Zdrój,PL,pm25,29.0594,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.402645,16.393318,
327,Duszniki-Zdrój,Duszniki-Zdrój,PL,so2,9.31687,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.402645,16.393318,
328,Zdzieszowice automat 2,Zdzieszowice,PL,bc,0.59859,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.423534,18.120739,
329,Zdzieszowice automat 2,Zdzieszowice,PL,no2,4.99346,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.423534,18.120739,
330,Zdzieszowice automat 2,Zdzieszowice,PL,pm10,11.1625,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.423534,18.120739,
331,Zdzieszowice automat 2,Zdzieszowice,PL,so2,6.85246,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.423534,18.120739,
332,"Połaniec, ul. Ruszczańska",Połaniec,PL,co,3024.31,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
333,"Połaniec, ul. Ruszczańska",Połaniec,PL,no2,12.72,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
334,"Połaniec, ul. Ruszczańska",Połaniec,PL,o3,47.76,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
335,"Połaniec, ul. Ruszczańska",Połaniec,PL,pm10,11.67,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
336,"Połaniec, ul. Ruszczańska",Połaniec,PL,pm25,8.54,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
337,"Połaniec, ul. Ruszczańska",Połaniec,PL,so2,0.69,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.429012,21.277367,
338,Kłodzko - Szkolna,Kłodzko,PL,no2,19.8158,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.433495,16.65366,
339,Kłodzko - Szkolna,Kłodzko,PL,o3,6.68,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.433495,16.65366,
340,Kłodzko - Szkolna,Kłodzko,PL,pm10,15.3362,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.433495,16.65366,
341,Kłodzko - Szkolna,Kłodzko,PL,pm25,11.8927,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.433495,16.65366,
342,Kłodzko - Szkolna,Kłodzko,PL,so2,12.4781,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.433495,16.65366,
343,Nysa manualna 3,Nysa,PL,pm10,13.6977,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.45899,17.331905,
344,"Zawiercie, ul. K.I.Gałczyńskiego 3",Zawiercie,PL,pm10,16.8901,2020-05-20 04:00:00+00:00,µg/m³,GIOS,50.493046,19.439013,
345,Strzelce Opolskie mobilna,Strzelce Opolskie,PL,bc,0.52478,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.509335,18.288206,
346,Strzelce Opolskie mobilna,Strzelce Opolskie,PL,no2,15.8434,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.509335,18.288206,
347,Strzelce Opolskie mobilna,Strzelce Opolskie,PL,pm10,9.69812,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.509335,18.288206,
348,Strzelce Opolskie mobilna,Strzelce Opolskie,PL,pm25,5.92195,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.509335,18.288206,
349,Nisko-Szklarniowa-WIOS,Nisko,PL,co,121.84,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
350,Nisko-Szklarniowa-WIOS,Nisko,PL,no2,10.8527,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
351,Nisko-Szklarniowa-WIOS,Nisko,PL,o3,52.0056,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
352,Nisko-Szklarniowa-WIOS,Nisko,PL,pm10,14.7724,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
353,Nisko-Szklarniowa-WIOS,Nisko,PL,pm25,6.98765,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
354,Nisko-Szklarniowa-WIOS,Nisko,PL,so2,0.63397,2019-12-31 22:00:00+00:00,µg/m³,GIOS,50.529892,22.112467,
355,Krasnobrod,Krasnobród,PL,bc,0.23,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.549297,23.197317,
356,Krasnobrod,Krasnobród,PL,no2,1.5,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.549297,23.197317,
357,Krasnobrod,Krasnobród,PL,pm10,5.2,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.549297,23.197317,
358,Krasnobrod,Krasnobród,PL,pm25,3.9,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.549297,23.197317,
359,Florianka RPN,Florianka,PL,no2,6.48507,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.551895,22.98286,
360,Florianka RPN,Florianka,PL,o3,61.0071,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.551895,22.98286,
361,Florianka RPN,Florianka,PL,so2,7.64281,2020-05-20 05:00:00+00:00,µg/m³,GIOS,50.551895,22.98286,
